Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIM.S1ZA,2000.07,1446499,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2000.08,1450745,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2000.09,1455837,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2000.10,1463950,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2000.11,1489414,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2000.12,1495229,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2001.01,1444795,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2001.02,1468142,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2001.03,1498186,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2001.04,1491856,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2001.05,1503639,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2001.06,1498256,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2001.07,1490576,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2001.08,1500603,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2001.09,1503819,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2001.10,1517514,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2001.11,1534091,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2001.12,1542933,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2002.01,1498666,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2002.02,1530280,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2002.03,1557715,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2002.04,1551619,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2002.05,1558505,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2002.06,1547495,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2002.07,1550468,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2002.08,1561126,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2002.09,1561085,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2002.10,1577583,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2002.11,1591685,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2002.12,1600608,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2003.01,1557200,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2003.02,1570813,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2003.03,1600033,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2003.04,1611748,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2003.05,1617655,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2003.06,1605989,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2003.07,1603907,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2003.08,1627187,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2003.09,1618499,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2003.10,1634105,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2003.11,1651595,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2003.12,1667813,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2004.01,1617748,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2004.02,1632372,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2004.03,1670621,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2004.04,1677579,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2004.05,1677043,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2004.06,1672407,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2004.07,1670124,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2004.08,1669389,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2004.09,1686050,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2004.10,1689451,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2004.11,1717538,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2004.12,1729619,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2005.01,1664695,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2005.02,1720276,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2005.03,1748183,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2005.04,1732730,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2005.05,1736823,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2005.06,1730397,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2005.07,1723957,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2005.08,1727241,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2005.09,1739712,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2005.10,1738123,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2005.11,1762030,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2005.12,1771012,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2006.01,1703175,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2006.02,1724715,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2006.03,1759739,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2006.04,1760048,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2006.05,1764603,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2006.06,1754125,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2006.07,1748518,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2006.08,1779472,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2006.09,1780533,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2006.10,1764079,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2006.11,1790434,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2006.12,1793717,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2007.01,1745237,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2007.02,1764687,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2007.03,1788842,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2007.04,1792192,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2007.05,1800975,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2007.06,1788902,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2007.07,1784702,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2007.08,1794772,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2007.09,1802907,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2007.10,1815228,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2007.11,1835531,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2007.12,1842846,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2008.01,1800851,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2008.02,1813099,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2008.03,1830110,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2008.04,1845789,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2008.05,1843838,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2008.06,1823866,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2008.07,1825001,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2008.08,1810182,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2008.09,1815340,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2008.10,1825329,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2008.11,1840431,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2008.12,1838047,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2009.01,1775592,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2009.02,1782516,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2009.03,1803978,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2009.04,1805286,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2009.05,1786485,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2009.06,1772180,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2009.07,1770001,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2009.08,1759388,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2009.09,1766716,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2009.10,1769246,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2009.11,1783569,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2009.12,1766619,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2010.01,1738625,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2010.02,1764907,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2010.03,1794391,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2010.04,1794883,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2010.05,1781139,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2010.06,1774459,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2010.07,1768316,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2010.08,1763554,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2010.09,1773935,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2010.10,1778778,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2010.11,1801733,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2010.12,1814023,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2011.01,1750701,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2011.02,1775486,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2011.03,1805051,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2011.04,1802361,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2011.05,1791219,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2011.06,1784990,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2011.07,1777525,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2011.08,1786210,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2011.09,1793549,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2011.10,1797138,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2011.11,1819321,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2011.12,1835520,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2012.01,1770063,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2012.02,1792134,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2012.03,1811479,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
MEIM.S1ZA,2012.04,1816414,,P,Number,0,Employment indicators - MEI,Employment Indicators,Filled jobs,All industries,Actual,,
