Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1
CPIQ.SE9TT08,2015.03,1511.904762,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT08,2015.06,1535.714286,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT08,2015.09,1511.904762,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT08,2015.12,1416.666667,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT08,2016.03,1369.047619,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT08,2016.06,1309.52381,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT08,2016.09,1285.714286,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT08,2016.12,1154.761905,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT08,2017.03,1142.857143,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT08,2017.06,1000,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT08,2017.09,1000,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT08,2017.12,1021,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT08,2018.03,1004,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT08,2018.06,912,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT08,2018.09,834,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT08,2018.12,803,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT08,2019.03,773,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT08,2019.06,695,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT08,2019.09,676,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT08,2019.12,673,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT08,2020.03,722,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2006.06,11904.76191,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2006.09,11452.38095,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2006.12,10928.57143,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2007.03,10250,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2007.06,9559.52381,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2007.09,8892.857143,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2007.12,8369.047619,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2008.03,7857.142857,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2008.06,7547.619048,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2008.09,7333.333333,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2008.12,6821.428571,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2009.03,6761.904762,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2009.06,6726.190476,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2009.09,6666.666667,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2009.12,6107.142857,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2010.03,5976.190476,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2010.06,5726.190476,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2010.09,5452.380952,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2010.12,5119.047619,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2011.03,4845.238095,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2011.06,4535.714286,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2011.09,4119.047619,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2011.12,3773.809524,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2012.03,3404.761905,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2012.06,3273.809524,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2012.09,3119.047619,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2012.12,2833.333333,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2013.03,2642.857143,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2013.06,2523.809524,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2013.09,2345.238095,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2013.12,2214.285714,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2014.03,2083.333333,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2014.06,1904.761905,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2014.09,1761.904762,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2014.12,1547.619048,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2015.03,1511.904762,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2015.06,1535.714286,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2015.09,1511.904762,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2015.12,1416.666667,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2016.03,1369.047619,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2016.06,1309.52381,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2016.09,1285.714286,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2016.12,1154.761905,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2017.03,1142.857143,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2017.06,1000,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2017.09,1000,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2017.12,1021,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2018.03,1004,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2018.06,912,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2018.09,834,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2018.12,803,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2019.03,773,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2019.06,695,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2019.09,676,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2019.12,673,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT082,2020.03,722,FINAL,Index,Consumers Price Index - CPI,CPI Level 2 Subgroups Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2006.06,11904.76191,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2006.09,11452.38095,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2006.12,10928.57143,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2007.03,10250,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2007.06,9559.52381,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2007.09,8892.857143,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2007.12,8369.047619,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2008.03,7857.142857,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2008.06,7547.619048,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2008.09,7333.333333,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2008.12,6821.428571,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2009.03,6761.904762,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2009.06,6726.190476,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2009.09,6666.666667,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2009.12,6107.142857,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2010.03,5976.190476,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2010.06,5726.190476,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2010.09,5452.380952,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2010.12,5119.047619,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2011.03,4845.238095,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2011.06,4535.714286,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2011.09,4119.047619,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2011.12,3773.809524,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2012.03,3404.761905,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2012.06,3273.809524,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2012.09,3119.047619,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2012.12,2833.333333,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2013.03,2642.857143,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2013.06,2523.809524,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2013.09,2345.238095,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2013.12,2214.285714,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2014.03,2083.333333,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2014.06,1904.761905,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2014.09,1761.904762,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2014.12,1547.619048,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2015.03,1511.904762,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2015.06,1535.714286,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2015.09,1511.904762,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2015.12,1416.666667,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2016.03,1369.047619,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2016.06,1309.52381,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2016.09,1285.714286,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2016.12,1154.761905,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2017.03,1142.857143,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2017.06,1000,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2017.09,1000,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2017.12,1021,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2018.03,1004,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2018.06,912,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2018.09,834,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2018.12,803,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2019.03,773,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2019.06,695,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2019.09,676,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2019.12,673,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT08200,2020.03,722,FINAL,Index,Consumers Price Index - CPI,CPI Level 3 Classes Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2006.06,1312.335958,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2006.09,1307.086614,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2006.12,1326.771654,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2007.03,1301.83727,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2007.06,1284.776903,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2007.09,1282.152231,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2007.12,1290.026247,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2008.03,1255.905512,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2008.06,1246.71916,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2008.09,1257.217848,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2008.12,1270.341207,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2009.03,1254.593176,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2009.06,1237.532808,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2009.09,1249.343832,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2009.12,1248.031496,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2010.03,1215.223097,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2010.06,1207.349081,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2010.09,1208.661417,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2010.12,1240.15748,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2011.03,1203.412073,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2011.06,1212.598425,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2011.09,1195.538058,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
CPIQ.SE9TT09,2011.12,1185.03937,FINAL,Index,Consumers Price Index - CPI,CPI Level 1 Groups Tradables and Non-tradables,Tradable
